id,occurrence_date,occurrence_year,occurrence_month,occurrence_day_of_week,occurrence_hour,neighbourhood_name,premises_type
297,2019-05-18T00:00:00Z,2019,May,Saturday,0,Mimico (includes Humber Bay Shores) (17),Apartment
298,2019-05-21T00:00:00Z,2019,May,Tuesday,8,Mimico (includes Humber Bay Shores) (17),Other
299,2019-05-20T00:00:00Z,2019,May,Monday,21,Mimico (includes Humber Bay Shores) (17),House
300,2019-05-23T00:00:00Z,2019,May,Thursday,0,Mimico (includes Humber Bay Shores) (17),Apartment
301,2019-05-26T00:00:00Z,2019,May,Sunday,18,Mimico (includes Humber Bay Shores) (17),Transit
302,2019-05-18T00:00:00Z,2019,May,Saturday,12,Mimico (includes Humber Bay Shores) (17),Apartment
303,2019-05-30T00:00:00Z,2019,May,Thursday,8,Mimico (includes Humber Bay Shores) (17),Apartment
304,2019-05-25T00:00:00Z,2019,May,Saturday,14,Mimico (includes Humber Bay Shores) (17),Apartment
305,2019-05-18T00:00:00Z,2019,May,Saturday,14,Mimico (includes Humber Bay Shores) (17),Outside
306,2019-05-29T00:00:00Z,2019,May,Wednesday,21,Mimico (includes Humber Bay Shores) (17),Apartment
307,2019-05-28T00:00:00Z,2019,May,Tuesday,23,Mimico (includes Humber Bay Shores) (17),Apartment
308,2019-06-06T00:00:00Z,2019,June,Thursday,8,Mimico (includes Humber Bay Shores) (17),Transit
309,2017-04-10T00:00:00Z,2017,April,Monday,11,West Humber-Clairville (1),House
310,2017-06-26T00:00:00Z,2017,June,Monday,14,West Humber-Clairville (1),Educational
311,2017-09-10T00:00:00Z,2017,September,Sunday,12,West Humber-Clairville (1),Other
312,2017-10-16T00:00:00Z,2017,October,Monday,11,West Humber-Clairville (1),Outside
313,2018-07-16T00:00:00Z,2018,July,Monday,19,West Humber-Clairville (1),Commercial
314,2018-08-08T00:00:00Z,2018,August,Wednesday,8,West Humber-Clairville (1),Outside
315,2018-10-02T00:00:00Z,2018,October,Tuesday,11,West Humber-Clairville (1),Educational
316,2019-05-31T00:00:00Z,2019,May,Friday,21,West Humber-Clairville (1),House
317,2019-07-31T00:00:00Z,2019,July,Wednesday,8,West Humber-Clairville (1),Commercial
318,2019-07-29T00:00:00Z,2019,July,Monday,12,West Humber-Clairville (1),Outside
319,2019-10-03T00:00:00Z,2019,October,Thursday,14,West Humber-Clairville (1),Commercial
320,2017-07-30T00:00:00Z,2017,July,Sunday,1,Willowridge-Martingrove-Richview (7),House
321,2019-12-27T00:00:00Z,2019,December,Friday,14,West Humber-Clairville (1),Commercial
322,2020-07-22T00:00:00Z,2020,July,Wednesday,18,West Humber-Clairville (1),Educational
323,2020-07-22T00:00:00Z,2020,July,Wednesday,18,West Humber-Clairville (1),Educational
324,2020-10-24T00:00:00Z,2020,October,Saturday,11,West Humber-Clairville (1),Educational
325,2014-06-10T00:00:00Z,2014,June,Tuesday,13,West Humber-Clairville (1),Educational
326,2014-08-09T00:00:00Z,2014,August,Saturday,15,West Humber-Clairville (1),Apartment
327,2015-04-25T00:00:00Z,2015,April,Saturday,22,West Humber-Clairville (1),Commercial
328,2015-05-06T00:00:00Z,2015,May,Wednesday,18,West Humber-Clairville (1),Educational
329,2015-05-22T00:00:00Z,2015,May,Friday,22,West Humber-Clairville (1),House
330,2015-05-22T00:00:00Z,2015,May,Friday,22,West Humber-Clairville (1),House
331,2015-06-21T00:00:00Z,2015,June,Sunday,11,West Humber-Clairville (1),Outside
332,2015-07-22T00:00:00Z,2015,July,Wednesday,11,West Humber-Clairville (1),Commercial
333,2015-07-25T00:00:00Z,2015,July,Saturday,1,West Humber-Clairville (1),House
334,2015-08-10T00:00:00Z,2015,August,Monday,11,West Humber-Clairville (1),Outside
335,2015-08-24T00:00:00Z,2015,August,Monday,9,West Humber-Clairville (1),Educational
336,2016-03-17T00:00:00Z,2016,March,Thursday,10,West Humber-Clairville (1),Outside
337,2020-06-06T00:00:00Z,2020,June,Saturday,6,Mount Olive-Silverstone-Jamestown (2),House
338,2016-06-01T00:00:00Z,2016,June,Wednesday,22,West Humber-Clairville (1),House
339,2016-06-30T00:00:00Z,2016,June,Thursday,12,West Humber-Clairville (1),House
340,2016-07-04T00:00:00Z,2016,July,Monday,15,West Humber-Clairville (1),Educational
341,2016-07-15T00:00:00Z,2016,July,Friday,18,West Humber-Clairville (1),House
342,2016-08-17T00:00:00Z,2016,August,Wednesday,0,Mimico (includes Humber Bay Shores) (17),Apartment
343,2016-08-10T00:00:00Z,2016,August,Wednesday,18,West Humber-Clairville (1),Educational
344,2016-09-19T00:00:00Z,2016,September,Monday,8,West Humber-Clairville (1),Educational
345,2016-09-19T00:00:00Z,2016,September,Monday,8,West Humber-Clairville (1),Educational
346,2016-10-06T00:00:00Z,2016,October,Thursday,13,West Humber-Clairville (1),Outside
347,2016-09-21T00:00:00Z,2016,September,Wednesday,16,West Humber-Clairville (1),Educational
348,2016-09-09T00:00:00Z,2016,September,Friday,13,West Humber-Clairville (1),Educational
349,2016-10-06T00:00:00Z,2016,October,Thursday,22,West Humber-Clairville (1),Commercial
350,2016-11-02T00:00:00Z,2016,November,Wednesday,16,West Humber-Clairville (1),Commercial
351,2016-11-09T00:00:00Z,2016,November,Wednesday,12,West Humber-Clairville (1),Educational
352,2019-10-04T00:00:00Z,2019,October,Friday,0,West Humber-Clairville (1),Commercial
353,2018-10-01T00:00:00Z,2018,October,Monday,2,West Humber-Clairville (1),Outside
354,2019-08-08T00:00:00Z,2019,August,Thursday,14,West Humber-Clairville (1),Commercial
355,2019-09-27T00:00:00Z,2019,September,Friday,7,West Humber-Clairville (1),Outside
356,2020-07-03T00:00:00Z,2020,July,Friday,23,Eringate-Centennial-West Deane (11),House
357,2019-06-12T00:00:00Z,2019,June,Wednesday,10,Mimico (includes Humber Bay Shores) (17),Outside
358,2017-06-10T00:00:00Z,2017,June,Saturday,19,West Humber-Clairville (1),Apartment
359,2015-06-01T00:00:00Z,2015,June,Monday,9,West Humber-Clairville (1),Educational
360,2015-07-03T00:00:00Z,2015,July,Friday,20,West Humber-Clairville (1),House
361,2014-05-05T00:00:00Z,2014,May,Monday,8,West Humber-Clairville (1),Educational
362,2015-03-16T00:00:00Z,2015,March,Monday,16,West Humber-Clairville (1),Educational
363,2015-04-07T00:00:00Z,2015,April,Tuesday,12,West Humber-Clairville (1),Outside
364,2015-07-04T00:00:00Z,2015,July,Saturday,23,West Humber-Clairville (1),Outside
365,2016-07-22T00:00:00Z,2016,July,Friday,13,West Humber-Clairville (1),House
366,2017-09-20T00:00:00Z,2017,September,Wednesday,23,West Humber-Clairville (1),Apartment
367,2017-11-12T00:00:00Z,2017,November,Sunday,20,West Humber-Clairville (1),Outside
368,2018-06-08T00:00:00Z,2018,June,Friday,13,West Humber-Clairville (1),Commercial
369,2018-07-27T00:00:00Z,2018,July,Friday,14,West Humber-Clairville (1),House
370,2018-08-13T00:00:00Z,2018,August,Monday,22,West Humber-Clairville (1),Commercial
371,2014-06-06T00:00:00Z,2014,June,Friday,17,West Humber-Clairville (1),Educational
372,2015-04-20T00:00:00Z,2015,April,Monday,8,West Humber-Clairville (1),House
373,2015-04-26T00:00:00Z,2015,April,Sunday,17,West Humber-Clairville (1),Educational
374,2016-01-30T00:00:00Z,2016,January,Saturday,11,West Humber-Clairville (1),Outside
375,2016-08-02T00:00:00Z,2016,August,Tuesday,20,West Humber-Clairville (1),House
376,2017-01-07T00:00:00Z,2017,January,Saturday,9,West Humber-Clairville (1),Other
377,2019-08-17T00:00:00Z,2019,August,Saturday,23,West Humber-Clairville (1),House
378,2020-05-25T00:00:00Z,2020,May,Monday,14,West Humber-Clairville (1),Outside
379,2017-08-19T00:00:00Z,2017,August,Saturday,19,West Humber-Clairville (1),Outside
380,2017-10-07T00:00:00Z,2017,October,Saturday,10,West Humber-Clairville (1),Outside
381,2018-07-06T00:00:00Z,2018,July,Friday,20,West Humber-Clairville (1),House
382,2018-07-11T00:00:00Z,2018,July,Wednesday,17,West Humber-Clairville (1),Outside
383,2015-06-24T00:00:00Z,2015,June,Wednesday,14,West Humber-Clairville (1),Educational
384,2015-10-03T00:00:00Z,2015,October,Saturday,10,West Humber-Clairville (1),Educational
385,2016-08-14T00:00:00Z,2016,August,Sunday,2,West Humber-Clairville (1),Outside
386,2017-06-28T00:00:00Z,2017,June,Wednesday,18,Mount Olive-Silverstone-Jamestown (2),Educational
387,2017-09-08T00:00:00Z,2017,September,Friday,20,Mount Olive-Silverstone-Jamestown (2),Outside
388,2018-07-09T00:00:00Z,2018,July,Monday,19,Mount Olive-Silverstone-Jamestown (2),Other
389,2018-08-13T00:00:00Z,2018,August,Monday,16,Mount Olive-Silverstone-Jamestown (2),Outside
390,2019-07-01T00:00:00Z,2019,July,Monday,19,Mount Olive-Silverstone-Jamestown (2),Other
391,2019-08-25T00:00:00Z,2019,August,Sunday,19,Mount Olive-Silverstone-Jamestown (2),Outside
392,2020-01-08T00:00:00Z,2020,January,Wednesday,12,Mount Olive-Silverstone-Jamestown (2),Apartment
393,2020-04-05T00:00:00Z,2020,April,Sunday,4,Mount Olive-Silverstone-Jamestown (2),Apartment
394,2020-07-14T00:00:00Z,2020,July,Tuesday,20,Mount Olive-Silverstone-Jamestown (2),Outside
395,2020-08-05T00:00:00Z,2020,August,Wednesday,16,Mount Olive-Silverstone-Jamestown (2),Outside
396,2020-08-21T00:00:00Z,2020,August,Friday,17,Mount Olive-Silverstone-Jamestown (2),Apartment
397,2014-05-10T00:00:00Z,2014,May,Saturday,16,Mount Olive-Silverstone-Jamestown (2),Other
398,2014-06-25T00:00:00Z,2014,June,Wednesday,15,Mount Olive-Silverstone-Jamestown (2),House
399,2018-07-23T00:00:00Z,2018,July,Monday,9,Willowridge-Martingrove-Richview (7),Outside
400,2014-07-11T00:00:00Z,2014,July,Friday,13,Mount Olive-Silverstone-Jamestown (2),House
401,2014-10-14T00:00:00Z,2014,October,Tuesday,18,Mount Olive-Silverstone-Jamestown (2),Outside
402,2015-07-04T00:00:00Z,2015,July,Saturday,20,Mount Olive-Silverstone-Jamestown (2),Commercial
403,2016-07-31T00:00:00Z,2016,July,Sunday,21,Mount Olive-Silverstone-Jamestown (2),Outside
404,2016-08-06T00:00:00Z,2016,August,Saturday,14,Mount Olive-Silverstone-Jamestown (2),Outside
405,2016-07-31T00:00:00Z,2016,July,Sunday,10,Mount Olive-Silverstone-Jamestown (2),Educational
406,2016-08-07T00:00:00Z,2016,August,Sunday,20,Mount Olive-Silverstone-Jamestown (2),Apartment
407,2016-09-03T00:00:00Z,2016,September,Saturday,21,Mount Olive-Silverstone-Jamestown (2),Commercial
408,2016-10-01T00:00:00Z,2016,October,Saturday,16,Mount Olive-Silverstone-Jamestown (2),Commercial
409,2016-10-07T00:00:00Z,2016,October,Friday,13,Mount Olive-Silverstone-Jamestown (2),House
410,2019-09-29T00:00:00Z,2019,September,Sunday,16,Mount Olive-Silverstone-Jamestown (2),Other
411,2017-06-01T00:00:00Z,2017,June,Thursday,18,Mount Olive-Silverstone-Jamestown (2),Commercial
412,2017-07-28T00:00:00Z,2017,July,Friday,16,Mount Olive-Silverstone-Jamestown (2),Commercial
413,2015-03-15T00:00:00Z,2015,March,Sunday,11,Mount Olive-Silverstone-Jamestown (2),Outside
414,2014-12-07T00:00:00Z,2014,December,Sunday,3,Long Branch (19),House
415,2015-06-13T00:00:00Z,2015,June,Saturday,17,Willowridge-Martingrove-Richview (7),House
416,2017-06-15T00:00:00Z,2017,June,Thursday,23,Willowridge-Martingrove-Richview (7),House
417,2015-04-08T00:00:00Z,2015,April,Wednesday,0,Willowridge-Martingrove-Richview (7),House
418,2015-07-31T00:00:00Z,2015,July,Friday,7,Willowridge-Martingrove-Richview (7),House
419,2016-08-17T00:00:00Z,2016,August,Wednesday,0,Mimico (includes Humber Bay Shores) (17),Apartment
420,2015-10-13T00:00:00Z,2015,October,Tuesday,23,Willowridge-Martingrove-Richview (7),House
421,2014-06-11T00:00:00Z,2014,June,Wednesday,20,Islington-City Centre West (14),House
422,2020-09-24T00:00:00Z,2020,September,Thursday,8,Clanton Park (33),Transit
423,2019-11-03T00:00:00Z,2019,November,Sunday,10,Eringate-Centennial-West Deane (11),Apartment
424,2020-08-05T00:00:00Z,2020,August,Wednesday,16,Mount Olive-Silverstone-Jamestown (2),Outside
425,2019-06-13T00:00:00Z,2019,June,Thursday,12,Mimico (includes Humber Bay Shores) (17),Outside
426,2014-08-04T00:00:00Z,2014,August,Monday,3,Islington-City Centre West (14),House
427,2015-09-03T00:00:00Z,2015,September,Thursday,16,Islington-City Centre West (14),Outside
428,2015-09-15T00:00:00Z,2015,September,Tuesday,20,Islington-City Centre West (14),Apartment
429,2015-12-19T00:00:00Z,2015,December,Saturday,12,Islington-City Centre West (14),Apartment
430,2016-04-27T00:00:00Z,2016,April,Wednesday,14,Islington-City Centre West (14),Commercial
431,2016-07-22T00:00:00Z,2016,July,Friday,19,Islington-City Centre West (14),Outside
432,2016-08-17T00:00:00Z,2016,August,Wednesday,17,Islington-City Centre West (14),Commercial
433,2016-10-19T00:00:00Z,2016,October,Wednesday,17,Islington-City Centre West (14),House
434,2016-10-19T00:00:00Z,2016,October,Wednesday,17,Islington-City Centre West (14),House
435,2016-10-28T00:00:00Z,2016,October,Friday,7,Islington-City Centre West (14),Apartment
436,2016-11-14T00:00:00Z,2016,November,Monday,16,Islington-City Centre West (14),Outside
437,2017-04-11T00:00:00Z,2017,April,Tuesday,19,Islington-City Centre West (14),Apartment
438,2017-07-08T00:00:00Z,2017,July,Saturday,18,Islington-City Centre West (14),Transit
439,2019-01-07T00:00:00Z,2019,January,Monday,23,Islington-City Centre West (14),Apartment
440,2019-08-08T00:00:00Z,2019,August,Thursday,17,Islington-City Centre West (14),Other
441,2020-06-05T00:00:00Z,2020,June,Friday,3,Islington-City Centre West (14),Apartment
442,2020-06-26T00:00:00Z,2020,June,Friday,23,Islington-City Centre West (14),Other
443,2017-09-16T00:00:00Z,2017,September,Saturday,15,Islington-City Centre West (14),Other
444,2018-05-18T00:00:00Z,2018,May,Friday,9,Islington-City Centre West (14),Commercial
445,2018-06-28T00:00:00Z,2018,June,Thursday,2,Islington-City Centre West (14),Commercial
446,2014-07-24T00:00:00Z,2014,July,Thursday,11,Kingsway South (15),House
447,2018-08-26T00:00:00Z,2018,August,Sunday,15,Islington-City Centre West (14),Commercial
448,2018-08-26T00:00:00Z,2018,August,Sunday,15,Islington-City Centre West (14),Commercial
450,2014-08-06T00:00:00Z,2014,August,Wednesday,2,Islington-City Centre West (14),Other
451,2014-10-02T00:00:00Z,2014,October,Thursday,0,Islington-City Centre West (14),Commercial
452,2014-10-02T00:00:00Z,2014,October,Thursday,0,Islington-City Centre West (14),Commercial
453,2015-05-08T00:00:00Z,2015,May,Friday,21,Islington-City Centre West (14),House
454,2015-05-14T00:00:00Z,2015,May,Thursday,16,Islington-City Centre West (14),Apartment
455,2015-05-19T00:00:00Z,2015,May,Tuesday,11,Islington-City Centre West (14),Outside
456,2016-02-08T00:00:00Z,2016,February,Monday,10,Islington-City Centre West (14),Outside
457,2016-06-07T00:00:00Z,2016,June,Tuesday,9,Islington-City Centre West (14),Transit
458,2020-07-26T00:00:00Z,2020,July,Sunday,23,Islington-City Centre West (14),Other
459,2020-01-08T00:00:00Z,2020,January,Wednesday,18,Islington-City Centre West (14),Other
460,2020-05-27T00:00:00Z,2020,May,Wednesday,18,Islington-City Centre West (14),Apartment
461,2017-08-30T00:00:00Z,2017,August,Wednesday,23,Islington-City Centre West (14),Apartment
462,2018-01-28T00:00:00Z,2018,January,Sunday,16,Islington-City Centre West (14),Commercial
463,2014-07-06T00:00:00Z,2014,July,Sunday,17,Islington-City Centre West (14),House
464,2014-07-31T00:00:00Z,2014,July,Thursday,14,Islington-City Centre West (14),House
465,2014-07-31T00:00:00Z,2014,July,Thursday,14,Islington-City Centre West (14),House
466,2015-05-19T00:00:00Z,2015,May,Tuesday,17,Islington-City Centre West (14),Transit
467,2015-05-29T00:00:00Z,2015,May,Friday,17,Islington-City Centre West (14),House
468,2015-10-11T00:00:00Z,2015,October,Sunday,11,Islington-City Centre West (14),Other
469,2015-11-18T00:00:00Z,2015,November,Wednesday,20,Islington-City Centre West (14),Apartment
470,2016-11-27T00:00:00Z,2016,November,Sunday,12,Islington-City Centre West (14),Outside
471,2016-12-30T00:00:00Z,2016,December,Friday,6,Kingsway South (15),Commercial
472,2016-12-30T00:00:00Z,2016,December,Friday,6,Kingsway South (15),Commercial
473,2017-06-27T00:00:00Z,2017,June,Tuesday,12,Kingsway South (15),Transit
474,2017-09-27T00:00:00Z,2017,September,Wednesday,7,Kingsway South (15),Apartment
475,2018-05-14T00:00:00Z,2018,May,Monday,9,Kingsway South (15),Outside
476,2018-06-26T00:00:00Z,2018,June,Tuesday,7,Kingsway South (15),Transit
477,2018-09-17T00:00:00Z,2018,September,Monday,9,Kingsway South (15),Transit
478,2018-11-16T00:00:00Z,2018,November,Friday,10,Kingsway South (15),Outside
479,2019-06-04T00:00:00Z,2019,June,Tuesday,12,Kingsway South (15),House
480,2019-06-18T00:00:00Z,2019,June,Tuesday,8,Kingsway South (15),Transit
481,2019-07-09T00:00:00Z,2019,July,Tuesday,12,Kingsway South (15),Other
482,2019-07-11T00:00:00Z,2019,July,Thursday,13,Kingsway South (15),Educational
483,2019-08-23T00:00:00Z,2019,August,Friday,10,Kingsway South (15),Other
484,2020-04-18T00:00:00Z,2020,April,Saturday,16,Kingsway South (15),Apartment
485,2020-04-18T00:00:00Z,2020,April,Saturday,16,Kingsway South (15),Apartment
486,2020-06-14T00:00:00Z,2020,June,Sunday,23,Kingsway South (15),House
487,2020-08-20T00:00:00Z,2020,August,Thursday,9,Kingsway South (15),Outside
488,2020-10-09T00:00:00Z,2020,October,Friday,13,Kingsway South (15),Outside
489,2020-10-12T00:00:00Z,2020,October,Monday,16,Kingsway South (15),Educational
490,2014-06-11T00:00:00Z,2014,June,Wednesday,19,Kingsway South (15),Outside
491,2014-06-07T00:00:00Z,2014,June,Saturday,18,Kingsway South (15),House
492,2014-07-11T00:00:00Z,2014,July,Friday,4,Kingsway South (15),House
493,2014-07-11T00:00:00Z,2014,July,Friday,4,Kingsway South (15),House
494,2014-09-14T00:00:00Z,2014,September,Sunday,23,Kingsway South (15),House
495,2014-09-14T00:00:00Z,2014,September,Sunday,23,Kingsway South (15),House
496,2014-10-22T00:00:00Z,2014,October,Wednesday,14,Kingsway South (15),Commercial
497,2015-03-21T00:00:00Z,2015,March,Saturday,22,Kingsway South (15),House
498,2015-03-21T00:00:00Z,2015,March,Saturday,22,Kingsway South (15),House
499,2015-03-21T00:00:00Z,2015,March,Saturday,22,Kingsway South (15),House
500,2015-01-31T00:00:00Z,2015,January,Saturday,15,Kingsway South (15),Outside
501,2015-06-03T00:00:00Z,2015,June,Wednesday,9,Kingsway South (15),Outside
502,2015-07-02T00:00:00Z,2015,July,Thursday,17,Kingsway South (15),House
503,2015-07-02T00:00:00Z,2015,July,Thursday,17,Kingsway South (15),House
504,2015-07-02T00:00:00Z,2015,July,Thursday,17,Kingsway South (15),House
505,2015-07-14T00:00:00Z,2015,July,Tuesday,19,Kingsway South (15),House
506,2015-07-14T00:00:00Z,2015,July,Tuesday,19,Kingsway South (15),House
507,2015-09-24T00:00:00Z,2015,September,Thursday,8,Kingsway South (15),Commercial
508,2016-03-23T00:00:00Z,2016,March,Wednesday,15,Kingsway South (15),Educational
509,2016-06-16T00:00:00Z,2016,June,Thursday,17,Kingsway South (15),House
510,2016-06-17T00:00:00Z,2016,June,Friday,15,Kingsway South (15),Educational
511,2016-07-28T00:00:00Z,2016,July,Thursday,12,Kingsway South (15),Transit
512,2016-08-25T00:00:00Z,2016,August,Thursday,9,Kingsway South (15),House
513,2019-08-01T00:00:00Z,2019,August,Thursday,17,Kingsway South (15),Outside
514,2017-10-10T00:00:00Z,2017,October,Tuesday,8,Kingsway South (15),Outside
515,2018-06-03T00:00:00Z,2018,June,Sunday,12,Kingsway South (15),Transit
516,2014-07-10T00:00:00Z,2014,July,Thursday,19,Kingsway South (15),House
517,2014-09-26T00:00:00Z,2014,September,Friday,8,Kingsway South (15),Educational
518,2020-05-26T00:00:00Z,2020,May,Tuesday,21,Kingsway South (15),Outside
519,2020-08-02T00:00:00Z,2020,August,Sunday,12,Kingsway South (15),Transit
520,2020-10-15T00:00:00Z,2020,October,Thursday,16,Kingsway South (15),Other
521,2019-10-27T00:00:00Z,2019,October,Sunday,21,Kingsway South (15),Outside
522,2017-08-21T00:00:00Z,2017,August,Monday,14,Kingsway South (15),House
523,2017-08-12T00:00:00Z,2017,August,Saturday,22,Humber Heights-Westmount (8),House
